x	4	142	143	144	145	146	147	148	149	150	151		232.2
30	422.8	409.1	269.9	306.3	276.5	300.2	377.9	361.9	403.2	373.4	457.5		437.6
31	437.6	356.4	278.4	311.1	339.8	339.3	437	394.2	384.8	452.1	452.6		419.2
32	419.2	371.7	287.7	356.4	315.8	362.9	355	404.6	413.7	424.1	438.9		433.5
33	433.5	379.7	325.3	348.9	335.5	381.3	377	405.7	468.1	417.9	503.3		409.1
34	409.1	393.4	337.7	279.8	304.9	327.3	384.1	372.9	453.2	400.4	457.9		417.9
35	417.9	481	353.5	315.1	314.3	375.4	464.4	419.9	512.2	462.8	506.1		408.3
36	408.3	383.5	327.9	297.7	324.1	343	411	408.2	487.8	430.5	502.8		429.6
37	429.6	359.2	325.3	322.7	341.6	303.8	366	437.2	463.2	457.1	506.1		383.4
38	383.4	347.5	264.2	353.3	320.2	287.9	288.9	495.9	447.3	535.6	532		367.2
39	367.2	370.2	260.2	282.9	329.7	282	318.9	518.3	385.3	473.1	492.4		311.3
40	311.3	345	292.6	261	300.6	350.6	357.1	432.1	378.1	426.7	533.7		317.4
41	317.4	290.4	286.8	271.2	245.6	323.7	337	390.2	359	401.9	475.3		328
42	328	273.3	279.3	299.7	275.6	306.4	290.9	348.1	359.5	344.6	469.1		363.8
43	363.8	290.6	249	262.6	295	245.8	323.1	345.4	359.5	325.6	420.4		347.6
44	347.6	268.5	273.2	257.1	285.9	236.8	314.6	377.3	352.9	394.3	429.5		349.8
45	349.8	295.8	251.1	263	259.4	256.9	279.7	331.1	351.8	378.7	399.1		370.3
46	370.3	350.6	212.6	287.4	222.3	238.4	330.8	321.7	399.2	391.2	416.3		324.4
47	324.4	345.9	247.4	299.2	247.2	252.3	291.4	303.8	356	325.3	357		326.9
48	326.9	336.2	278	287.2	257	251	265.7	323.6	362.6	353.7	398.8		363.9
49	363.9	321	302.5	281.8	279.5	323.3	281.5	329	385.3	412.9	412.2		378.9
50	378.9	323.9	308.4	305.4	317.1	373.5	287	307.9	374	375.5	375		383.6
51	383.6	295.2	263.9	327	289.1	315.1	296.9	291.2	323.9	319.6	320.1		431.4
52	431.4	327.5	249.8	394.9	330.8	320.4	341.5	333.2	307.4	355.4	335.3		478
53	478	355.6	291	384.9	347.7	287	324.1	318.2	332.5	352.9	389.1		492.8
54	492.8	321.2	358.8	362.1	287.1	270.7	312.4	317.1	360.7	361.9	396		525.6
55	525.6	457.6	396.3	341.1	311.3	325.9	311.5	359.8	347.5	413.4	414.4		546.6
56	546.6	499.4	458.8	398.3	392.8	350	360.3	381.4	393.7	496.6	496.1		499.8
57	499.8	458.3	424.9	391.4	375.1	331.3	357.9	359.5	383.8	445.2	479.5		546.1
58	546.1	504.7	402.2	474.1	359.7	352	365.7	350.7	402.2	498	494.4		599.5
59	599.5	516	434.8	469	457.9	341.1	392.6	418.4	403.3	484.5	505.3		535
60	535	510.6	445.9	446.5	503.9	367	356.9	424.1	379.3	509.4	502		503.5
61	503.5	570.6	495.6	472.4	453.4	381.4	357.8	410.2	501.1	504.4	519.6		519.8
62	519.8	650.3	517.2	511.5	471.7	389.1	407	372.8	542.5	486.9	581		566.8
63	566.8	590.3	536.3	439.1	451.1	364.6	434.3	387.4	474.5	491.6	558.7		530.1
64	530.1	607.8	515.2	439.2	447.6	353.9	416.9	424.5	436.2	505.7	572		489.5
65	489.5	571.3	450.7	400.2	391.2	321.2	368.2	382.7	391.5	467.4	518.5		463.7
66	463.7	508.1	427.8	406.3	345.1	333.6	383	374.9	424.4	441.3	495		479.7
67	479.7	497.8	374	409.6	352.6	374.5	322.5	367.6	390.1	446.7	440.9		438.5
68	438.5	442.3	372.4	452.5	361.2	385.7	313.7	386.2	372.8	401.7	416.1		452.9
69	452.9	464.9	369.7	389.8	359.5	342.8	298.5	364.6	369.1	420	399.8		415.9
70	415.9	423.8	332.6	327.2	317.2	296.6	290	348.8	297.6	367.7	398.1		448.4
71	448.4	401.3	347.9	332.1	250.7	264.3	310.3	349.2	298	361.9	349.1		441.9
72	441.9	448.7	401.9	357.6	310.3	322.1	314.7	343.5	344.8	395.9	343.5		332.4
73	332.4	366.1	360.5	373.9	257.3	266.7	282.7	272.9	307	331	332.7		345.7
74	345.7	354.9	309.3	358.8	316.8	286.8	295.2	304.1	300.6	309	366.7		340.9
75	340.9	297	300.2	288	277.7	223.7	249.1	274.2	297.1	311.9	357.2		357.6
76	357.6	280.4	289.5	306.1	286.1	258.3	295.1	308.3	307.6	325.8	351.7		334.6
77	334.6	332.1	307.8	265.3	280.2	279.2	249.8	316.6	296.3	310.7	332.9		355.5
78	355.5	393.5	317.3	284.3	289.5	318	273.4	338.6	309.2	310.1	332.6		355.7
79	355.7	362.5	318.9	305.8	247.7	247.4	233.1	309	301.5	330.6	334.4		379.2
80	379.2	348.7	330.4	296.2	257.9	271.6	263	288.9	288.3	329.2	331.2		401.8
81	401.8	358.4	316.4	296.1	313.9	292.4	327.2	295	329	330.5	370.3		401.9
82	401.9	332.8	286.1	275.8	306.6	299.9	326.3	278.3	306.6	297.4	349.5		371.5
83	371.5	362.7	279	245.9	309.9	313.5	323.8	291.2	292.9	317.9	408.7		393.1
84	393.1	371.4	284.2	280.4	321.7	308.1	344	297	289	312.5	360.2		431.8
85	431.8	387.5	333.1	337.1	342.7	351.7	318.7	334	338.3	365.1	469.8		444
86	444	404.1	384.6	331.3	327	363	357.8	372.3	362.3	433.8	439.3		464.8
87	464.8	394.2	397.5	414.1	348.2	404.3	384.1	406	414.3	398.9	444.3		496.6
88	496.6	403.8	363.1	417.5	376.8	443.6	416.7	413.9	394.2	453.3	482		510.1
89	510.1	470.4	430.7	437.3	435.8	475.7	511.4	492.1	462.9	493.7	546.6		443.5
90	443.5	452.5	445.9	398.8	411.8	458.8	534.1	492.9	457.1	479.1	548.8		486.4
91	486.4	490.9	441.4	439.4	415.9	477.4	545.7	536	540	512.4	583		553.8
92	553.8	475.1	520.6	427.3	394.8	473.9	558.6	543.2	564.4	577.7	516		541.4
93	541.4	495.9	502	442.1	414.6	415.3	529.3	535.4	500.1	532	512.4		544.5
94	544.5	479.4	487.2	416.2	398.4	405.1	536.3	531.3	539.3	539.2	522.6		557
95	557	470.8	472.9	382.3	389.7	425.9	486	511.2	557.1	497	451		528.2
96	528.2	454.3	469.4	402.5	419.9	417.4	520	479	573.5	492.5	453.6		548
97	548	495.1	456.8	470	388	438	508.4	479.1	579.9	524.1	470.9		446.9
98	446.9	474.2	369.9	394.3	349.8	398.1	384	436.4	461.2	493.7	458.8		471.8
99	471.8	462.1	416.9	457.3	401.4	456.3	410.2	419	437.3	491.9	524.9		375.3
100	375.3	431.3	373.5	404.1	357.3	404.2	402	391.4	395.1	430.4	471.6		424.1
101	424.1	427	420.9	425.5	420.4	428.4	437.1	394.3	437.6	462.2	503.4		428.2
102	428.2	361.9	351.3	354.9	373.9	342.5	379.9	330.8	365.7	394.3	423.4		426.3
103	426.3	418.5	326.3	327.1	327.1	341.7	362.5	335	355.8	343.1	382.4		411.8
104	411.8	433.1	312	296.8	392.4	332.2	380.8	342.8	360.5	361.8	387.4		407.4
105	407.4	381.1	311.3	323.1	358.2	333.9	365.6	381.4	363.4	384.3	408.5		392
106	392	395	333.2	330.3	356.5	322.5	360.3	375.7	354.1	417.5	385.4		373.7
107	373.7	326.3	323.1	376.6	369.4	314.9	367.9	360.9	354.8	400.4	372.8		322.3
108	322.3	333.1	313	328.6	332.9	323.8	355.2	287.2	371.7	356.2	344.8		310.4
109	310.4	328.6	309.6	283.3	350.6	350.1	328	288.1	331.3	298.1	339		376.6
110	376.6	344.8	302.6	272.9	334.4	316.5	314.1	260.5	329.7	333.2	354.6		350.5
111	350.5	313.1	271.5	271.9	326.1	245.6	332.5	305.1	302.7	314.9	349.4		390.6
112	390.6	307.8	290.9	290	280.5	250.3	334.4	332.2	304.7	322.6	340.8		386.2
113	386.2	298.9	279.2	309.2	280.9	284.6	331.9	278.7	318.5	303.3	274.8		355
114	355	324.3	303.6	310.8	277.2	304.2	304.3	298.7	309.2	328.1	292.3		306.3
115	306.3	299.7	331	300	295.8	298.7	277.8	279.5	259.4	324.3	313.4		294.8
116	294.8	281.7	299.2	309.3	295.5	296	280.9	319.3	252.4	302.5	319.2		328.5
117	328.5	334.2	303.9	298.1	287.2	275.7	263.6	294.3	261	279.4	283.6		250
118	250	330.2	289.2	287	278.8	246.9	270.1	261.7	263.3	280.9	284.6		283.4
119	283.4	281.4	285.7	285.2	283.3	260.5	258.5	275.5	271.4	297.5	284.8		346.7
120	346.7	287.8	291.5	272.4	268.6	293	272.4	311.4	275.9	305.6	288.5		317
121	317	232	309.2	266.2	292.6	281.8	301.1	308.6	293.8	271.9	265.6		361.8
122	361.8	312.8	319	296.1	290.9	309.6	337.3	328.5	309.6	259.5	317.3		294.5
123	294.5	286.7	303.7	282.8	272.6	257.6	324.7	295.4	298.1	272.2	262.2		329.1
124	329.1	298	309.5	258.1	256.3	241.2	308.1	335.4	340.7	241.9	290.8		366.5
125	366.5	344.7	304.9	297.2	277	287.7	313	323.8	331.8	290.4	378.2		368.9
126	368.9	381	322.8	323.9	284.5	287.5	320.9	303.6	312.7	308.9	369.2		387.3
127	387.3	401.9	307.1	327.2	312	290.4	333.9	302.8	312.2	358.4	350.4		391.1
128	391.1	412.6	296.1	325.6	316.2	300.8	372	316.8	334.7	408.2	366.7		403.4
129	403.4	343.2	332.1	303.7	321	349	353.2	329.8	360.3	415.4	413.9		469.3
130	469.3	373.5	345.5	375.8	340.2	384.3	356	371.8	389.9	435.7	475.4		442.1
131	442.1	415	411.4	412.5	437.6	388.7	332.4	430.3	414.2	438.9	482.1		459.2
132	459.2	425.9	464.7	481	447.2	441.7	406.3	427.2	411.1	511.5	467.4		421.5
133	421.5	435.2	423.2	460.5	418.7	406.4	405.9	363.1	452.1	493.2	491.9		448.3
134	448.3	468	433.2	492.1	466.9	437.3	438.1	420.8	480.7	562.4	623.7		466.6
135	466.6	448.2	440.9	519.9	476.8	431	417.4	425.8	460.5	529.6	585		499.4
136	499.4	491.6	487.1	534.4	496.9	422.2	479.4	495.3	473.8	525.1	598		557.9
137	557.9	474.1	505.5	543.2	488.9	377.1	473.3	485.1	497.2	547.6	585.5		571.6
138	571.6	520.2	496	547.9	513.6	411	511.8	517.1	529.2	579.8	617.4		464.7
139	464.7	457.5	469.7	491.8	479.2	400.5	459.1	479	508.2	535.7	587.7		489.5
140	489.5	506.6	543.3	513.1	498.8	439.2	470	521.8	537.6	577.3	627		467.3
141	467.3	496.2	551.1	517.9	491.7	442.4	456.5	522.9	534.6	580.3	560		445.5
142	445.5	465.1	499.3	491.5	469.5	396.2	456.5	461.2	496	589.2	495.3		462.7
143	462.7	456.2	500.8	516.5	448.4	456.6	442.4	460.9	514.4	577.3	532.4		410.2
144	410.2	405.7	476.5	422.5	345.2	399.9	376.9	410.1	423.8	473.2	479.4		405.1
145	405.1	416.8	514.1	463.3	408.1	403.5	445.6	452.4	417.2	508	517.9		383.5
146	383.5	391.9	468.9	417.7	438	362.3	403.3	446.4	395.5	442.3	506.8		376.3
147	376.3	373.3	426.3	436	423.2	332.9	386.1	419.6	418.8	431.5	451.3		391.9
148	391.9	369.7	412.7	423	436.4	325.8	376.5	391.6	409.7	380.6	421.3		359.7
149	359.7	328.7	368.2	392.9	359.2	250.9	308.6	327	352	342	403.4		403.3
150	403.3	408.1	384	399.7	366.9	280.4	360.6	371.8	405.1	400.9	380.9		301.8
151	301.8	309.2	309.7	339.3	299.2	251.1	296.6	303	323.9	346.5	320.6		329.7
152	329.7	315.2	321.8	340.5	289.5	294.5	312.2	311.5	334.1	370.2	321.2		300.2
153	300.2	309.9	324	326.9	322	338.9	299.1	323.7	328.9	332.7	339		299.8
154	299.8	339.7	264.3	307.8	316.5	331	306.3	298.5	337.1	324.6	317.6		303.5
155	303.5	317.9	286.9	316.7	291.9	288	317.1	320.9	330.6	358.1	363.3		289.7
156	289.7	276	298	285	281	245.5	284.5	302.5	305.8	316.2	338.1		252.7
157	252.7	320.7	256.4	308.8	299.3	226.7	296.8	262.4	286.6	262.1	329.6		255
158	255	287.6	263.8	283.7	302.8	258.6	287.9	248.2	301.7	274.4	306		223.5
159	223.5	260.3	267	241.9	230	243.6	303.7	281.5	299.7	293.8	276.9		259.6
160	259.6	261.1	248.6	221	223.7	244.8	248.7	261.5	265.6	279.4	259.7		245.2
161	245.2	255.5	261.3	269.2	246.2	216.9	239.2	252.5	251.4	267	258.3		245.7
162	245.7	258.1	247.6	270.1	229.9	225.9	236.4	241.4	255	255.9	233.6		248
163	248	246.6	262.5	267.8	241.3	222.9	217.9	268.9	256.1	278.4	254.1		257
164	257	255.5	260.2	248.8	252.7	216.2	203.9	233.5	273.8	256.6	249.2		198.4
165	198.4	199.7	210.6	193.4	179.3	169.7	212.8	226.8	210.5	218.6	195.3		232.9
166	232.9	250.1	213.7	226.5	210.4	213	231.4	229.4	225.6	235.7	242		226.1
167	226.1	189	217.8	209.1	231	220.2	218.7	204.6	212.1	225	223.2		196.4
168	196.4	199.9	211.1	192.1	186.6	168.5	228.6	189.3	190.5	192.4	209.7		208.2
169	208.2	208.4	189.1	187.1	173.1	209.7	188.4	166.8	205.6	185.1	192.8		182.4
170	182.4	195.7	192.5	153.8	140.6	170.7	202	153.9	165.3	169.8	159		179.8
171	179.8	182.7	158.3	180.7	163.8	169.1	183.8	137.1	193.6	194.5	160.2		195.6
172	195.6	188.2	176.3	184.6	168.3	177	183.8	198.7	221.8	204.5	163.2		210.2
173	210.2	189.7	187.4	163.1	191.3	159.2	184.7	202.3	187.1	203.5	200.2		183.7
174	183.7	142.2	187.4	144.5	179.1	165.3	157.5	207	196.1	169.7	189.1		175.6
175	175.6	152.4	145.8	165.2	149.9	156.1	152.9	151.6	174	179.1	162.5		195.3
176	195.3	178.8	148.4	172.3	143.8	175.1	147.1	165.7	197.5	186.5	180.8		138
177	138	150.4	153.2	151.4	123.4	122	128.1	127.6	135.7	145.9	155.5		153.8
178	153.8	178.7	168	154.9	160.8	157	147.4	160.7	159.8	160.3	186.2		164.4
179	164.4	150.3	147.1	137.7	144.4	151.2	147.3	146.6	147.6	155.2	167		144.4
180	144.4	159.4	150.4	138.3	127.8	160.3	138.4	139	131.2	158.9	153.9		152.2
181	152.2	188.5	134.7	184.7	168	172.2	139.3	147.9	152.9	182.5	162.3		146.6
182	146.6	190.8	141.6	142.9	143.4	143.9	157.6	190.3	171.4	176.2	147.1		127.6
183	127.6	153.8	164.8	135.1	135.2	132.2	170.5	144.3	150.1	153.6	135.2		151.8
184	151.8	159.9	167	153.4	137.3	152.7	165.9	147.6	146.1	136.9	125.2		138.4
185	138.4	156.2	136.4	152.8	120.9	109.1	136.8	152	141.5	128.1	127.7		132.1
186	132.1	152.5	158.2	153.4	160.6	154.1	142.3	143.9	156.8	154	131.5		119.4
187	119.4	150.4	125.9	148.5	153.9	126.8	144.2	140.3	150.3	152.1	135		132.4
188	132.4	108.7	139	137.4	115.8	110.6	118.4	151.8	130.8	133.1	138.8		162
189	162	152.7	160.6	132.8	142.2	113.2	127.2	151.8	154.1	159.4	139.6		147
190	147	172.8	154.8	161.3	157.1	162.5	130.8	146.7	160	157.8	174.4		123.8
191	123.8	124.9	156.5	95.3	127.6	102.8	129.6	105.6	104.7	121.8	145		155.6
192	155.6	159.5	160.6	130.4	132.3	118.7	124.7	158.6	138.5	146.1	149.2		166.6
193	166.6	117	128.5	148.3	135.8	114.2	137.4	124.2	141.2	150.4	154.6		152.1
194	152.1	121.9	131.3	128.7	122.9	114.5	124.9	128.5	122.5	154.5	139.8		136.1
195	136.1	119.7	126.5	106.1	104.5	89.8	104.4	121.2	91.6	115.7	121.9		133.9
196	133.9	124.7	120.4	97.4	120.9	118.6	121.7	108.8	113.8	145.4	133.8		141.6
197	141.6	141.1	131.9	108.3	109.1	145.9	126.3	160.8	147.1	164.5	168.5		154.9
198	154.9	129.9	140.4	117.8	126.5	132.9	114.2	152.8	131.2	159.8	154		166.3
199	166.3	128.2	135.2	123.3	129.4	142.5	138.4	139.7	141.4	158.5	148.5		174
200	174	107.3	126.9	122.8	121.6	147.5	130.3	130.2	133.3	144.9	138.8		186
201	186	125.2	130.4	151	136	140.5	159.1	148.7	138.3	161.8	164.4		235
202	235	156	149	164.9	175.1	171.3	145.5	192.4	159.8	196	182.2		253.3
203	253.3	193.7	141.6	154.4	181.9	175.9	160.7	166.4	182.2	185.8	180.6		240.4
204	240.4	159.4	179.9	130.4	164	188.2	149.1	168.4	167.2	189.4	171.4		253.8
205	253.8	190.2	148.6	158.7	189.6	178	180.4	180.7	185.5	172.7	194.3		271.9
206	271.9	176.2	177.1	177.2	166.9	198.6	217.6	212	183.4	213.4	211.7		313.9
207	313.9	183.1	189.4	195.1	182.7	177.1	172.1	189.4	179.6	201.7	184.2		322.1
208	322.1	191.1	203.2	202.3	198.7	196.2	203.9	203.9	201.4	210.6	213.2		335.8
209	335.8	184.4	202.3	207.1	190.8	176.6	206.7	227.3	228.5	211.7	234.8		396
210	396	218.4	237.2	259.8	219.8	182.1	234.8	245.7	270.9	233.8	241.6		422.1
211	422.1	266.6	238.8	264.3	230.6	234.6	254.8	245.2	275.8	225.2	244.2		454.7
212	454.7	244.3	263.8	269.1	266.5	285	279.3	287.1	298.5	265.1	250.6		471.7
213	471.7	235.1	240.7	244.4	263.1	264.4	252.1	260	246.7	251	247.2		567.5
214	567.5	275.1	280.1	284.3	272.3	306	341.1	327.1	314.9	319.5	327.2		567.3
215	567.3	321	335.8	298.5	324.9	329	321.9	329.7	349	324.2	356.5		680.4
216	680.4	388.4	340.9	345.5	357.5	393.4	363.9	378.9	434.2	410.5	387.4		748.5
217	748.5	386.4	347.2	354	375.4	383.6	379.8	399.7	409.1	444.1	402.3		832.2
218	832.2	418.9	412.4	422.1	393.9	388.4	423.4	474.5	450.9	458.2	462.5		975
219	975	472.3	463.4	448.3	438.1	473.8	480.9	525.6	527.5	541.7	519		1133.8
220	1133.8	552.1	475.5	528.8	491	537.9	551	571.1	606.3	621.3	648		1282.3
221	1282.3	554.7	522.5	526.7	526.9	565.7	554.6	601.5	691.1	692.7	668.2		1464.3
222	1464.3	672.2	641.5	623.4	616	653	660	715.2	770.8	794.4	751.5		1739.4
223	1739.4	750	710.1	710.9	695.6	763.6	768.2	802.8	857.8	926.8	854.6		1974.9
224	1974.9	779	810.6	791.6	755.7	786.8	852.2	907.5	927.5	964.8	947.7		2191.3
225	2191.3	912	907.6	877.8	903.9	930.8	963.2	1049.5	1111.8	1095.3	1097.2		2341.5
226	2341.5	1034.9	954.5	996.6	981.5	1062	1102.3	1138.9	1273.5	1223.3	1245.6		2405.5
227	2405.5	1125.4	1107.5	1104.5	1103.8	1155.2	1169.7	1239	1363.9	1295.5	1261.8		2440.3
228	2440.3	1154.1	1196.7	1205.5	1188.9	1290.5	1271.1	1311.5	1365.2	1345.8	1303.1		2518.6
229	2518.6	1198.2	1218.7	1266.9	1226.9	1281.5	1367	1354.9	1431.5	1400.9	1331.9		2590.3
230	2590.3	1214.6	1236.4	1292.7	1264.6	1377.3	1412.1	1399.6	1444.1	1417.9	1428.4		2591.2
231	2591.2	1249.9	1288.1	1357.3	1310.4	1441.6	1418.5	1428.5	1473.8	1486.4	1411.4		2615.6
232	2615.6	1318.1	1304	1387.7	1367.1	1500.8	1473.3	1463.3	1475.2	1508.4	1423.3		2583.9
233	2583.9	1291.7	1311.8	1397.5	1379	1453.6	1500.9	1525.4	1503.1	1470.3	1332.8		2591
234	2591	1286.8	1265.9	1357.9	1312.7	1356.4	1464.3	1477.4	1431.3	1370.9	1291.5		2563.3
235	2563.3	1195.2	1154.8	1247.9	1283.7	1297.5	1387.6	1382	1346.3	1255.5	1174.5		2542.7
236	2542.7	1156.2	1100.1	1233.2	1211.6	1272.8	1317.8	1245	1186.2	1129.7	1067.4		2357.4
237	2357.4	1053.7	1059.6	1154.1	1142.2	1167.5	1190.6	1152.4	1117.1	1011.8	954		2323
238	2323	971.5	955.3	1046	1059.5	1061.9	1080.9	1044.4	1009.3	933.3	840.7		2172.4
239	2172.4	876.1	860.9	947.6	969.9	959.3	1015	969.7	931.9	894.2	801.3		1953.9
240	1953.9	852.5	769.4	846.8	904.1	864.9	942	828.7	833.2	776.2	723.4		1695.7
241	1695.7	764.4	735.4	780.4	797.9	800.2	863.1	767.6	771.2	686.1	652.7		1464.8
242	1464.8	651.2	673.2	696.1	687.2	690.9	769.1	675.8	671.8	640.8	599.4		1302.7
243	1302.7	596.9	577.9	626.3	566	602.8	668.9	640.2	542.7	519.1	521.6		1139.9
244	1139.9	568.2	565.1	541.1	562.7	604.5	610.7	558.9	501.8	528.9	499.1		1028
245	1028	543.4	536	551	508.2	519.4	549.2	514.6	437.4	483.5	482.8		859.1
246	859.1	427.1	463.8	488.1	468.6	479.2	463.7	438.8	400.3	411.7	427.6		736.2
247	736.2	343.9	375.7	440.4	397	412.2	422.6	439.2	343.4	364.8	374.4		673.9
248	673.9	358.7	367.6	355.6	396.1	378.9	385	354.7	315.8	350.7	341.2		595.3
249	595.3	320.5	306.2	349.1	381.2	341.5	357.5	333.8	318.8	344.3	320.7		527
250	527	299.5	302.6	329	324.9	300.8	328.7	286.8	291	296	275.8		491.4
251	491.4	296.9	314.2	336.1	267.9	277.4	309.7	251	303.1	295	260.4		436.7
252	436.7	286.8	288.7	310.8	273.8	292.8	292.6	270.5	267.1	280.6	266.2		415.2
253	415.2	284.7	297.5	293.6	258.6	256.1	255.6	239.7	243.8	231.3	269.7		375.6
254	375.6	229.2	233.2	232.3	229.1	247.6	249.4	229.2	215.4	207.4	240.4		335.8
255	335.8	226.8	234.4	240.1	216.7	198.5	198.3	225.7	224.9	209.4	200.8		308.5
256	308.5	233.6	219.4	269.3	214.8	222.2	198.9	210.3	201.7	217.6	232.9		277.9
257	277.9	207.3	208.7	221.8	225.3	207.8	220	198.6	200.9	179.6	213.5		267.7
258	267.7	185.4	177.6	207.8	205.7	188.5	178.8	175.7	200	180.2	169.2		243.5
259	243.5	188.6	192	188.2	176.9	185.8	193.3	154	186.6	193.6	178.1		249.3
260	249.3	190.7	180.4	182.3	193	199.9	184.9	178.5	194.5	193.5	169.5		243
261	243	184.5	205.6	193.2	168.9	152.2	153.8	134.9	168.4	152.1	154.5		178.3
262	178.3	169.2	175.4	143.4	128.7	160.4	148.8	145.6	145.3	138.7	122.6		177.5
263	177.5	140.9	130.3	163.4	137.5	154.7	153.6	126.5	150.7	138.6	125.6		210.7
264	210.7	153.6	167.4	168.1	160.4	172.1	141.9	144.9	152.1	178.2	149.8		193.7
265	193.7	164.4	146.8	166.4	179.9	173.5	158.3	149	168.5	171.9	166.9		172.2
266	172.2	141	160.5	179.8	159.6	153.5	167.6	154.7	142.7	193.8	134.1		159.2
267	159.2	145.5	145.1	149.7	154.8	149.8	161.7	156	153.6	176	136.1		146.2
268	146.2	129.3	140.9	133.2	148.1	136	152.5	136.9	158.9	158.8	145.4		151.2
269	151.2	132.2	124.7	114.8	140.3	123.1	141.2	141.3	142.6	127.1	107.9		145.7
270	145.7	130.3	131.7	137.6	151.5	120.1	145.2	125.8	126.5	137	140.5		137.9
271	137.9	147.6	105.9	140.2	130.2	112.9	115.9	160.8	118.7	119.9	130.4		173.7
272	173.7	131.3	125.6	166.7	169.1	156.4	160.4	168.5	148.3	135.8	175		152.2
273	152.2	113.7	120	159.3	154.7	139.5	142.9	123.7	157.7	155.4	172.6		149.7
274	149.7	141.9	130.7	153.7	129.5	151.3	155.7	165.5	144.1	162.9	163.3		133.1
275	133.1	130.3	123.8	133.9	145.4	136.4	139	134.8	149.6	122.4	112.5		144.7
276	144.7	146.5	104.9	145.9	154.8	141.9	129.7	141.4	156.9	158.6	111.5		153.9
277	153.9	145.9	141.5	147.6	169.6	147.1	151	139.2	154.9	121.6	121.2		148.6
278	148.6	156.5	124.8	159.1	173	174.3	173.5	173.5	146.9	159.8	137.6		151.6
279	151.6	144.7	137.8	157.2	149.6	150.5	164.1	147.1	140.1	163.8	143.9		160.8
280	160.8	146.1	155.2	165.6	151.4	146.4	175.7	167.6	154.5	179.5	153.5		150.7
281	150.7	146	128.6	162.7	127.5	133.1	155.8	130.8	133.4	150.1	134.8		133.9
282	133.9	133.1	138.4	143.1	141	121.1	146.6	158.7	170	181	127.1		144.3
283	144.3	162.7	154	168.2	193.3	158.7	178.3	194.6	163.1	178.5	184		150.2
284	150.2	143.9	158.7	139.8	151.9	151.2	127.4	151.5	144	177.9	157.5		174
285	174	145.8	164.7	164.5	172.2	156.9	164.5	165.7	177.2	186.1	166.6		177.1
286	177.1	126.7	141.4	143.3	149.8	126.9	146.4	152.6	153.3	161.5	163.8		156.7
287	156.7	166.5	140.5	162.4	173.9	165.7	158	173	172.3	155.1	183		174.4
